idVotacao,voto,deputado_id,deputado_siglaPartido,pardido_id,deputado_siglaUf
2164234-73,1.0,73786,PSD,36834,PR
2164234-73,1.0,178960,PR,36814,RR
2164234-73,1.0,171620,PP,36809,MG
2164234-73,1.0,141527,PP,36809,RS
2164234-73,1.0,160655,PP,36809,SP
2164234-73,1.0,178920,PODE,36896,PE
2164234-73,1.0,141472,PSDB,36835,SP
2164234-73,1.0,152610,PRB,36815,SP
2164234-73,1.0,141529,PP,36809,BA
2164234-73,-1.0,178840,PSDB,36835,AC
2164234-73,1.0,141531,PSDB,36835,MG
2164234-73,1.0,88950,DEM,36769,SP
2164234-73,0.0,74693,DEM,36769,RJ
2164234-73,1.0,178897,DEM,36769,MG
2164234-73,1.0,141535,PSDB,36835,RN
2164234-73,1.0,160651,PMDB,36800,SC
2164234-73,1.0,160426,PSD,36834,DF
2164234-73,1.0,160515,PMDB,36800,SC
2164234-73,1.0,178861,PP,36809,BA
2164234-73,1.0,160637,PODE,36896,DF
2164234-73,1.0,178845,PDT,36786,AL
2164234-73,1.0,122466,PRB,36815,CE
2164234-73,1.0,178870,PP,36809,DF
2164234-73,1.0,73466,PPS,36813,PR
2164234-73,0.0,74371,PT,36844,GO
2164234-73,0.0,160630,PT,36844,MT
2164234-73,1.0,178990,PSDB,36835,SP
2164234-73,1.0,74372,PP,36809,GO
2164234-73,1.0,74762,PMDB,36800,MG
2164234-73,1.0,74210,PV,36851,MA
2164234-73,1.0,141542,PTB,36845,RS
2164234-73,1.0,178991,PRB,36815,SP
2164234-73,1.0,178874,PDT,36786,ES
2164234-73,1.0,74356,PRB,36815,AM
2164234-73,1.0,4930,AVANTE,36898,PE
2164234-73,1.0,73424,PP,36809,RJ
2164234-73,1.0,178911,PMDB,36800,PA
2164234-73,1.0,178946,PR,36814,RJ
2164234-73,1.0,92776,PSD,36834,MG
2164234-73,1.0,177282,PDT,36786,MG
2164234-73,1.0,178922,PSB,36832,PE
2164234-73,1.0,178898,PR,36814,MG
2164234-73,1.0,178901,DEM,36769,MS
2164234-73,0.0,160617,PSD,36834,GO
2164234-73,1.0,178862,PRB,36815,BA
2164234-73,1.0,160976,PR,36814,SP
2164234-73,1.0,160611,PP,36809,MG
2164234-73,1.0,195866,PROS,36763,CE
2164234-73,1.0,141384,PSB,36832,SE
2164234-73,-1.0,74010,PMDB,36800,SC
2164234-73,0.0,113247,PT,36844,SP
2164234-73,1.0,141552,PMDB,36800,MT
2164234-73,0.0,74376,PT,36844,MS
2164234-73,0.0,74283,PT,36844,SP
2164234-73,1.0,178888,PMDB,36800,MA
2164234-73,1.0,178992,PSDB,36835,SP
2164234-73,0.0,189593,PT,36844,RJ
2164234-73,0.0,160569,PT,36844,BA
2164234-73,1.0,141558,PSDB,36835,MA
2164234-73,1.0,160631,PEN,36761,RJ
2164234-73,1.0,178952,PMDB,36800,RN
2164234-73,1.0,141560,PSD,36834,SP
2164234-73,1.0,160518,PROS,36763,MG
2164234-73,0.0,74043,PR,36814,PB
2164234-73,1.0,73992,PSDB,36835,RS
2164234-73,1.0,178923,PTB,36845,PE
2164234-73,0.0,160592,PT,36844,PR
2164234-73,0.0,178902,PT,36844,MS
2164234-73,1.0,178949,PHS,36793,RN
2164234-77,1.0,178957,DEM,36769,RR
2164234-77,1.0,178864,PODE,36896,CE
2164234-77,1.0,178914,AVANTE,36847,PE
2164234-77,1.0,178968,PR,36814,SE
2164234-77,1.0,178903,PRB,36815,MT
2164234-77,0.0,160508,PT,36844,BA
2164234-77,1.0,136811,PP,36809,RS
2164234-77,1.0,178835,PDT,36786,RS
2164234-77,1.0,178836,DEM,36769,AC
2164234-77,1.0,73579,DEM,36769,DF
2164234-77,1.0,178833,PSD,36834,RJ
2164234-77,1.0,178936,PR,36814,RJ
2164234-77,1.0,178846,PR,36814,AM
2164234-77,0.0,74057,PCdoB,36779,BA
2164234-77,1.0,178927,PSB,36832,PR
2164234-77,1.0,178937,PR,36814,RJ
2164234-77,1.0,178881,PODE,36896,MA
2164234-77,1.0,195143,PROS,36763,PB
2164234-77,1.0,74471,PSD,36834,PE
2164234-77,1.0,178882,PP,36809,MA
2164234-77,1.0,160543,PSC,36833,SE
2164234-77,0.0,178974,PT,36844,SP
2164234-77,0.0,178837,PT,36844,AC
2164234-77,1.0,160553,PSD,36834,BA
2164234-77,1.0,178950,PODE,36896,RN
2164234-77,1.0,73434,PP,36809,SP
2164234-77,-1.0,160602,PPS,36813,PA
2164234-77,1.0,74833,PSD,36834,RJ
2164234-77,0.0,159237,PT,36844,PI
2164234-77,1.0,74378,PDT,36786,PR
2164234-77,1.0,74090,PP,36809,AM
2164234-77,1.0,74459,PSB,36832,PI
2164234-77,1.0,73655,SD,36765,DF
2164234-77,1.0,160512,SD,36765,RJ
2164234-77,-1.0,69871,PODE,36896,BA
2164234-77,0.0,73701,PT,36844,RJ
2164234-77,1.0,74535,PTB,36845,BA
2164234-77,1.0,74040,PMDB,36800,PB
2164234-77,1.0,178915,PSDB,36835,PE
2164234-77,1.0,178906,PP,36809,PA
2164234-77,0.0,160538,PT,36844,RS
2164234-77,-1.0,178938,PEN,36761,RJ
2164234-77,1.0,178865,AVANTE,36898,CE
2164234-77,1.0,105112,PMDB,36800,AP
2164234-77,0.0,178853,PT,36844,BA
2164234-77,1.0,194261,PODE,36896,RS
2164234-77,1.0,178829,PR,36814,SP
2164234-77,1.0,178924,PR,36814,PI
2164234-77,1.0,178958,PHS,36793,RR
2164234-77,1.0,178962,PRB,36815,RS
2164234-77,1.0,178993,DEM,36769,TO
2164234-77,1.0,74163,PSL,36837,ES
2164234-77,0.0,141398,PT,36844,SP
2164234-77,1.0,164360,PPS,36813,SC
2164234-77,1.0,178876,PSDB,36835,GO
2164234-77,1.0,141405,PMDB,36800,SC
2164234-77,0.0,72912,PT,36844,RJ
2164234-77,1.0,73441,PRB,36815,SP
2164234-77,1.0,160576,PRB,36815,TO
2164234-77,1.0,178838,PSB,36832,AC
2164234-77,1.0,73720,PSD,36834,SC
2164234-77,0.0,74171,PSOL,36839,RJ
2164234-77,0.0,141440,PCdoB,36779,CE
2164234-77,1.0,178928,PR,36814,PR
2164234-77,1.0,178841,PHS,36793,AL
2164234-77,-1.0,178939,PROS,36763,RJ
2164234-77,1.0,178848,PP,36809,AM
2164234-77,-1.0,178963,PP,36809,RS
2164234-77,1.0,93472,PTB,36845,RJ
2164234-77,1.0,141411,PDT,36786,MS
2164234-77,1.0,74467,PDT,36786,PB
2164234-77,1.0,178892,PODE,36896,MG
2164234-77,0.0,74060,PCdoB,36779,BA
2164234-77,1.0,160528,PSB,36832,PE
2164234-77,1.0,160552,PSD,36834,RS
2164234-77,0.0,141413,PT,36844,SC
2164234-77,1.0,178908,PSD,36834,PA
2164234-77,1.0,178893,PR,36814,MG
2164234-77,1.0,164359,PSL,36837,GO
2164234-77,0.0,74172,PTB,36845,RJ
2164234-77,1.0,178929,PODE,36896,PR
2164234-77,1.0,143632,PSD,36834,CE
2164234-77,1.0,160643,SD,36765,ES
2164234-77,1.0,178830,PODE,36896,SP
2164234-77,1.0,178994,PMDB,36800,TO
2164234-77,1.0,141417,PR,36814,RR
2164234-77,0.0,134812,PSOL,36839,PA
2164234-77,1.0,74655,PSDB,36835,MG
2164234-77,1.0,92346,PSL,36837,SP
2164234-77,1.0,178977,PSDB,36835,SP
2164234-77,1.0,74075,PMDB,36800,PA
2164234-77,1.0,99654,PEN,36761,BA
2164234-77,1.0,160640,PROS,36763,MG
2164234-77,1.0,178871,PP,36809,ES
2164234-77,1.0,178953,PSD,36834,RO
2164234-77,1.0,178941,PODE,36896,RJ
2164234-77,1.0,178969,PSD,36834,SE
2164234-77,1.0,171623,PMDB,36800,SE
2164234-77,1.0,178877,PSDB,36835,GO
2164234-77,1.0,160587,PSD,36834,MS
2164234-77,1.0,66828,PP,36809,SP
2164234-77,1.0,141430,PROS,36763,RJ
2164234-77,1.0,72442,PSB,36832,PE
2164234-77,1.0,160666,PDT,36786,BA
2164234-77,-1.0,178978,PSC,36833,SP
2164234-77,1.0,178907,PODE,36896,PA
2164234-77,1.0,160677,DEM,36769,RJ
2164234-77,1.0,141441,PSC,36833,MG
2164234-77,1.0,74374,PSDB,36835,MS
2164234-77,1.0,74270,PSC,36833,SP
2164234-77,1.0,178996,PMDB,36800,RS
2164234-77,1.0,178878,PSDB,36835,GO
2164234-77,-1.0,74558,AVANTE,36898,AL
2164234-77,0.0,178872,PCdoB,36779,ES
2164234-77,0.0,152605,PSOL,36839,RJ
2164234-77,1.0,74419,PSB,36832,PE
2164234-77,1.0,129618,PR,36814,CE
2164234-77,1.0,178980,PSD,36834,SP
2164234-77,1.0,160667,PP,36809,SP
2164234-77,0.0,178873,PT,36844,ES
2164234-77,1.0,178909,DEM,36769,PA
2164234-77,0.0,73482,PT,36844,RS
2164234-77,1.0,178981,PMDB,36800,SP
2164234-77,1.0,73772,PMDB,36800,PR
2164234-77,1.0,160596,PP,36809,GO
2164234-77,1.0,178884,PMDB,36800,MA
2164234-77,1.0,178959,PP,36809,RR
2164234-77,1.0,160674,PRB,36815,PB
2164234-77,1.0,178855,PSC,36833,BA
2164234-77,0.0,73531,PSOL,36839,SP
2164234-77,1.0,4931,PSDB,36835,DF
2164234-77,-1.0,74665,PROS,36763,MG
2164234-77,1.0,74847,PSL,36837,RJ
2164234-77,1.0,131943,PMDB,36800,PE
2164234-77,0.0,160672,PSOL,36839,RJ
2164234-77,1.0,74273,PSB,36832,SP
2164234-77,1.0,160570,PP,36809,RS
2164234-77,1.0,178839,PMDB,36800,AC
2164234-77,1.0,160531,PRB,36815,RR
2164234-77,0.0,141503,PCdoB,36779,MG
2164234-77,1.0,160573,PMDB,36800,PR
2164234-77,1.0,74366,PRB,36815,GO
2164234-77,1.0,141458,PR,36814,BA
2164234-77,0.0,178970,PT,36844,SE
2164234-77,-1.0,178965,REDE,36886,RS
2164234-77,1.0,178856,PSDB,36835,BA
2164234-77,1.0,112437,PMDB,36800,MA
2164234-77,1.0,178967,DEM,36769,SC
2164234-77,1.0,178988,PSDB,36835,SP
2164234-77,1.0,178910,PSD,36834,PA
2164234-77,1.0,160572,PTB,36845,PE
2164234-77,0.0,178857,PT,36844,BA
2164234-77,1.0,160509,PR,36814,SC
2164234-77,0.0,141464,PT,36844,CE
2164234-77,1.0,74140,PR,36814,BA
2164234-77,0.0,141470,PT,36844,CE
2164234-77,0.0,74275,PT,36844,SP
2164234-77,1.0,73714,PSDB,36835,MA
2164234-77,1.0,160607,PSB,36832,RS
2164234-77,1.0,114941,PROS,36763,TO
2164234-77,1.0,178851,PODE,36896,AP
2164234-77,1.0,67312,PSC,36833,PA
2164234-77,1.0,74317,PSD,36834,PI
2164234-77,1.0,160544,PMDB,36800,SP
2164234-77,1.0,178886,DEM,36769,MA
2164234-77,1.0,74570,PSDB,36835,BA
2164234-77,1.0,178918,SD,36765,PE
2164234-77,1.0,160659,PSB,36832,SP
2164234-77,1.0,178894,PODE,36896,MG
2164234-77,1.0,74856,DEM,36769,RJ
2164234-77,1.0,141562,PMDB,36800,ES
2164234-77,0.0,178825,PT,36844,AC
2164234-77,0.0,74156,PT,36844,MG
2164234-77,1.0,74254,PMDB,36800,RJ
2164234-77,1.0,141482,PMDB,36800,MG
2164234-77,1.0,160663,PSB,36832,PR
2164234-77,1.0,74585,PR,36814,MG
2164234-77,1.0,74277,PSDB,36835,SP
2164234-77,1.0,81366,PSC,36833,MA
2164234-77,1.0,178879,SD,36765,GO
2164234-77,1.0,141484,PR,36814,PA
2164234-77,1.0,73483,PP,36809,RS
2164234-77,1.0,73778,PSDB,36835,PR
2164234-77,1.0,178802,PR,36814,RJ
2164234-77,1.0,178955,PR,36814,RO
2164234-77,0.0,74041,PT,36844,PB
2164234-77,1.0,178982,PSB,36832,SP
2164234-77,1.0,162332,PR,36814,PR
2164234-77,0.0,74688,PT,36844,RJ
2164234-77,0.0,74784,PSOL,36839,SP
2164234-77,1.0,166402,PR,36814,GO
2164234-77,1.0,178826,PSL,36837,SP
2164234-77,1.0,160633,DEM,36769,MS
2164234-77,1.0,179000,PSL,36837,MG
2164234-77,1.0,74460,PMDB,36800,PI
2164234-77,1.0,195826,PR,36814,RJ
2164234-77,1.0,76287,PSD,36834,RJ
2164234-77,1.0,118594,PRB,36815,SP
2164234-77,1.0,178983,PR,36814,SP
2164234-77,1.0,179001,PMDB,36800,RS
2164234-77,1.0,150418,PRB,36815,BA
2164234-77,1.0,178942,PMDB,36800,RJ
2164234-77,0.0,160535,PT,36844,RS
2164234-77,1.0,178880,PPS,36813,GO
2164234-77,1.0,141500,PSD,36834,MG
2164234-77,1.0,178852,PSD,36834,AP
2164234-77,1.0,167722,DEM,36769,RO
2164234-77,1.0,178943,DEM,36769,RJ
2164234-77,1.0,159238,PSDB,36835,MG
2164234-77,1.0,74235,PP,36809,ES
2164234-77,1.0,64960,PMDB,36800,RR
2164234-77,1.0,178858,PP,36809,BA
2164234-77,1.0,74749,PMDB,36800,MG
2164234-77,1.0,74428,DEM,36769,PE
2164234-77,1.0,178984,PSDB,36835,SP
2164234-77,1.0,178985,PR,36814,SP
2164234-77,-1.0,74862,REDE,36886,RJ
2164234-77,1.0,178895,PSD,36834,MG
2164234-77,1.0,160561,DEM,36769,SP
2164234-77,1.0,178997,PMDB,36800,CE
2164234-77,0.0,73553,PTB,36845,SP
2164234-77,1.0,73781,PP,36809,PR
2164234-77,0.0,74571,PT,36844,BA
2164234-77,1.0,74352,PSDB,36835,PA
2164234-77,0.0,178986,PT,36844,SP
2164234-77,1.0,74359,PTB,36845,RO
2164234-77,1.0,66179,DEM,36769,ES
2164234-77,1.0,178868,PSB,36832,CE
2164234-77,0.0,178987,PCdoB,36779,SP
2164234-77,1.0,73692,PMDB,36800,RS
2164234-77,0.0,160556,PT,36844,MG
2164234-77,1.0,74319,PTB,36845,PI
2164234-77,1.0,160642,PEN,36761,PE
2164234-77,0.0,74160,PT,36844,MG
2164234-77,1.0,74095,DEM,36769,AM
2164234-77,0.0,171617,PT,36844,AL
2164234-77,1.0,160517,PSB,36832,ES
2164234-77,1.0,74574,PSD,36834,BA
2164234-77,0.0,141488,PT,36844,SP
2164234-77,1.0,74812,PMDB,36800,GO
2164234-77,1.0,178912,PSDB,36835,PB
2164234-77,1.0,74449,PTB,36845,MA
2164234-77,1.0,122158,DEM,36769,RJ
2164234-77,1.0,178844,PSDB,36835,AL
2164234-77,0.0,73486,PDT,36786,RS
2164234-77,1.0,160601,PODE,36896,SP
2164234-77,1.0,200153,PMDB,36800,AM
2164234-77,1.0,148134,PSL,36837,MT
2164234-77,1.0,160639,DEM,36769,TO
2164234-77,0.0,160641,PCdoB,36779,AP
2164234-77,1.0,178951,PSB,36832,RN
2164234-77,1.0,74216,PSDB,36835,CE
2164234-77,1.0,178998,PSD,36834,MG
2164234-77,0.0,74161,PT,36844,MG
2164234-77,0.0,178925,PT,36844,PI
2164234-77,1.0,178960,PR,36814,RR
2164234-77,1.0,178989,PODE,36896,SP
2164234-77,1.0,171620,PP,36809,MG
2164234-77,1.0,141527,PP,36809,RS
2164234-77,1.0,160655,PP,36809,SP
2164234-77,1.0,178920,PODE,36896,PE
2164234-77,1.0,141472,PSDB,36835,SP
2164234-77,1.0,152610,PRB,36815,SP
2164234-77,1.0,73674,PP,36809,GO
2164234-77,1.0,141529,PP,36809,BA
2164234-77,1.0,160653,PODE,36896,SP
2164234-77,1.0,178840,PSDB,36835,AC
2164234-77,1.0,141531,PSDB,36835,MG
2164234-77,1.0,88950,DEM,36769,SP
2164234-77,0.0,74693,DEM,36769,RJ
2164234-77,1.0,178926,PSB,36832,PI
2164234-77,1.0,141535,PSDB,36835,RN
2164234-77,1.0,160651,PMDB,36800,SC
2164234-77,1.0,160426,PSD,36834,DF
2164234-77,1.0,160515,PMDB,36800,SC
2164234-77,1.0,178861,PP,36809,BA
2164234-77,1.0,160637,PODE,36896,DF
2164234-77,1.0,178845,PDT,36786,AL
2164234-77,1.0,122466,PRB,36815,CE
2164234-77,1.0,178870,PP,36809,DF
2164234-77,1.0,73466,PPS,36813,PR
2164234-77,0.0,178887,PCdoB,36779,MA
2164234-77,0.0,160630,PT,36844,MT
2164234-77,1.0,178990,PSDB,36835,SP
2164234-77,1.0,74372,PP,36809,GO
2164234-77,1.0,160621,PSD,36834,PR
2164234-77,1.0,74762,PMDB,36800,MG
2164234-77,1.0,141542,PTB,36845,RS
2164234-77,1.0,178991,PRB,36815,SP
2164234-77,1.0,178933,PMDB,36800,PR
2164234-77,1.0,178874,PDT,36786,ES
2164234-77,0.0,160613,PT,36844,AC
2164234-77,1.0,74356,PRB,36815,AM
2164234-77,-1.0,4930,AVANTE,36898,PE
2164234-77,1.0,73424,PP,36809,RJ
2164234-77,1.0,178911,PMDB,36800,PA
2164234-77,1.0,178946,PR,36814,RJ
2164234-77,1.0,178947,DEM,36769,RJ
2164234-77,1.0,92776,PSD,36834,MG
2164234-77,1.0,177282,PDT,36786,MG
2164234-77,1.0,178922,PSB,36832,PE
2164234-77,1.0,178898,PR,36814,MG
2164234-77,1.0,178901,DEM,36769,MS
2164234-77,1.0,160617,PSD,36834,GO
2164234-77,1.0,178862,PRB,36815,BA
2164234-77,1.0,160976,PR,36814,SP
2164234-77,1.0,160611,PP,36809,MG
2164234-77,1.0,195866,PROS,36763,CE
2164234-77,1.0,141384,PSB,36832,SE
2164234-77,1.0,74010,PMDB,36800,SC
2164234-77,0.0,160610,PT,36844,BA
2164234-77,0.0,113247,PT,36844,SP
2164234-77,0.0,74376,PT,36844,MS
2164234-77,1.0,141553,PSDB,36835,SP
2164234-77,0.0,74283,PT,36844,SP
2164234-77,1.0,141555,PRB,36815,SP
2164234-77,0.0,189593,PT,36844,RJ
2164234-77,0.0,160569,PT,36844,BA
2164234-77,1.0,141558,PSDB,36835,MA
2164234-77,1.0,160631,PEN,36761,RJ
2164234-77,1.0,178952,PMDB,36800,RN
2164234-77,1.0,141560,PSD,36834,SP
2164234-77,-1.0,160518,PROS,36763,MG
2164234-77,0.0,74043,PR,36814,PB
2164234-77,1.0,167493,PDT,36786,MA
2164234-77,1.0,160636,PTB,36845,PB
2164234-77,1.0,73992,PSDB,36835,RS
2164234-77,0.0,73931,PT,36844,PA
2164234-77,1.0,178923,PTB,36845,PE
2164234-77,0.0,160592,PT,36844,PR
2164234-77,0.0,178902,PT,36844,MS
2164234-77,-1.0,178949,PHS,36793,RN
2164234-79,-1.0,178864,PODE,36896,CE
2164234-79,-1.0,178914,AVANTE,36847,PE
2164234-79,-1.0,178968,PR,36814,SE
2164234-79,-1.0,178903,PRB,36815,MT
2164234-79,0.0,160508,PT,36844,BA
2164234-79,-1.0,136811,PP,36809,RS
2164234-79,-1.0,178835,PDT,36786,RS
2164234-79,-1.0,178836,DEM,36769,AC
2164234-79,-1.0,73579,DEM,36769,DF
2164234-79,-1.0,178833,PSD,36834,RJ
2164234-79,-1.0,178936,PR,36814,RJ
2164234-79,-1.0,178846,PR,36814,AM
2164234-79,0.0,74057,PCdoB,36779,BA
2164234-79,0.0,178927,PSB,36832,PR
2164234-79,-1.0,178937,PR,36814,RJ
2164234-79,-1.0,74471,PSD,36834,PE
2164234-79,0.0,178837,PT,36844,AC
2164234-79,-1.0,160553,PSD,36834,BA
2164234-79,-1.0,178950,PODE,36896,RN
2164234-79,0.0,73433,PT,36844,SP
2164234-79,-1.0,73434,PP,36809,SP
2164234-79,-1.0,160602,PPS,36813,PA
2164234-79,-1.0,74833,PSD,36834,RJ
2164234-79,0.0,159237,PT,36844,PI
2164234-79,-1.0,74378,PDT,36786,PR
2164234-79,-1.0,74090,PP,36809,AM
2164234-79,-1.0,74459,PSB,36832,PI
2164234-79,-1.0,73655,SD,36765,DF
2164234-79,-1.0,160512,SD,36765,RJ
2164234-79,1.0,69871,PODE,36896,BA
2164234-79,0.0,73701,PT,36844,RJ
2164234-79,-1.0,74535,PTB,36845,BA
2164234-79,-1.0,178915,PSDB,36835,PE
2164234-79,-1.0,73437,PMDB,36800,SP
2164234-79,0.0,160538,PT,36844,RS
2164234-79,-1.0,178938,PEN,36761,RJ
2164234-79,-1.0,178865,AVANTE,36898,CE
2164234-79,0.0,178853,PT,36844,BA
2164234-79,-1.0,194261,PODE,36896,RS
2164234-79,-1.0,178829,PR,36814,SP
2164234-79,-1.0,178924,PR,36814,PI
2164234-79,-1.0,178958,PHS,36793,RR
2164234-79,-1.0,178962,PRB,36815,RS
2164234-79,-1.0,178993,DEM,36769,TO
2164234-79,-1.0,74163,PSL,36837,ES
2164234-79,-1.0,74651,DEM,36769,MG
2164234-79,0.0,141398,PT,36844,SP
2164234-79,-1.0,164360,PPS,36813,SC
2164234-79,-1.0,178876,PSDB,36835,GO
2164234-79,-1.0,141405,PMDB,36800,SC
2164234-79,-1.0,160576,PRB,36815,TO
2164234-79,0.0,178838,PSB,36832,AC
2164234-79,-1.0,73720,PSD,36834,SC
2164234-79,0.0,74171,PSOL,36839,RJ
2164234-79,0.0,141440,PCdoB,36779,CE
2164234-79,-1.0,178928,PR,36814,PR
2164234-79,-1.0,178841,PHS,36793,AL
2164234-79,1.0,178939,PROS,36763,RJ
2164234-79,-1.0,74537,PP,36809,BA
2164234-79,-1.0,178848,PP,36809,AM
2164234-79,1.0,178963,PP,36809,RS
2164234-79,-1.0,141411,PDT,36786,MS
2164234-79,-1.0,74467,PDT,36786,PB
2164234-79,-1.0,178892,PODE,36896,MG
2164234-79,0.0,74060,PCdoB,36779,BA
2164234-79,0.0,160528,PSB,36832,PE
2164234-79,-1.0,160552,PSD,36834,RS
2164234-79,0.0,141413,PT,36844,SC
2164234-79,-1.0,178908,PSD,36834,PA
2164234-79,-1.0,178893,PR,36814,MG
2164234-79,-1.0,160646,PSL,36837,PR
2164234-79,-1.0,164359,PSL,36837,GO
2164234-79,0.0,74172,PTB,36845,RJ
2164234-79,-1.0,178929,PODE,36896,PR
2164234-79,-1.0,160599,PP,36809,MG
2164234-79,-1.0,160758,PSDB,36835,MG
2164234-79,-1.0,160643,SD,36765,ES
2164234-79,-1.0,178830,PODE,36896,SP
2164234-79,-1.0,178994,PMDB,36800,TO
2164234-79,-1.0,141417,PR,36814,RR
2164234-79,-1.0,160578,PSD,36834,PR
2164234-79,0.0,134812,PSOL,36839,PA
2164234-79,-1.0,74655,PSDB,36835,MG
2164234-79,-1.0,92346,PSL,36837,SP
2164234-79,-1.0,178977,PSDB,36835,SP
2164234-79,-1.0,74075,PMDB,36800,PA
2164234-79,-1.0,178854,DEM,36769,BA
2164234-79,-1.0,99654,PEN,36761,BA
2164234-79,-1.0,160640,PROS,36763,MG
2164234-79,-1.0,160649,PP,36809,SC
2164234-79,-1.0,178871,PP,36809,ES
2164234-79,-1.0,178828,PV,36851,SP
2164234-79,-1.0,178953,PSD,36834,RO
2164234-79,-1.0,178941,PODE,36896,RJ
2164234-79,-1.0,178969,PSD,36834,SE
2164234-79,-1.0,171623,PMDB,36800,SE
2164234-79,-1.0,178877,PSDB,36835,GO
2164234-79,-1.0,160587,PSD,36834,MS
2164234-79,-1.0,66828,PP,36809,SP
2164234-79,-1.0,141430,PROS,36763,RJ
2164234-79,-1.0,141429,DEM,36769,RN
2164234-79,-1.0,160598,PDT,36786,GO
2164234-79,1.0,178978,PSC,36833,SP
2164234-79,-1.0,178979,PSDB,36835,SP
2164234-79,-1.0,178907,PODE,36896,PA
2164234-79,-1.0,160677,DEM,36769,RJ
2164234-79,-1.0,141441,PSC,36833,MG
2164234-79,-1.0,178966,PSDB,36835,SC
2164234-79,-1.0,74374,PSDB,36835,MS
2164234-79,-1.0,74270,PSC,36833,SP
2164234-79,-1.0,178996,PMDB,36800,RS
2164234-79,-1.0,178878,PSDB,36835,GO
2164234-79,1.0,74558,AVANTE,36898,AL
2164234-79,0.0,152605,PSOL,36839,RJ
2164234-79,0.0,74419,PSB,36832,PE
2164234-79,-1.0,129618,PR,36814,CE
2164234-79,-1.0,178980,PSD,36834,SP
2164234-79,-1.0,160667,PP,36809,SP
2164234-79,0.0,178873,PT,36844,ES
2164234-79,-1.0,178909,DEM,36769,PA
2164234-79,0.0,73482,PT,36844,RS
2164234-79,-1.0,97707,DEM,36769,PI
2164234-79,-1.0,178981,PMDB,36800,SP
2164234-79,-1.0,73772,PMDB,36800,PR
2164234-79,-1.0,160596,PP,36809,GO
2164234-79,-1.0,178884,PMDB,36800,MA
2164234-79,-1.0,178959,PP,36809,RR
2164234-79,-1.0,178855,PSC,36833,BA
2164234-79,0.0,73531,PSOL,36839,SP
2164234-79,-1.0,4931,PSDB,36835,DF
2164234-79,-1.0,74665,PROS,36763,MG
2164234-79,-1.0,74847,PSL,36837,RJ
2164234-79,0.0,74848,PCdoB,36779,RJ
2164234-79,-1.0,131943,PMDB,36800,PE
2164234-79,0.0,160672,PSOL,36839,RJ
2164234-79,0.0,74273,PSB,36832,SP
2164234-79,-1.0,160570,PP,36809,RS
2164234-79,-1.0,178839,PMDB,36800,AC
2164234-79,-1.0,160531,PRB,36815,RR
2164234-79,0.0,141503,PCdoB,36779,MG
2164234-79,-1.0,160573,PMDB,36800,PR
2164234-79,0.0,178965,REDE,36886,RS
2164234-79,-1.0,178856,PSDB,36835,BA
2164234-79,-1.0,112437,PMDB,36800,MA
2164234-79,-1.0,178967,DEM,36769,SC
2164234-79,-1.0,178988,PSDB,36835,SP
2164234-79,0.0,178857,PT,36844,BA
2164234-79,-1.0,160509,PR,36814,SC
2164234-79,-1.0,74553,DEM,36769,BA
2164234-79,-1.0,74140,PR,36814,BA
2164234-79,0.0,141470,PT,36844,CE
2164234-79,-1.0,73714,PSDB,36835,MA
2164234-79,-1.0,74554,PR,36814,BA
2164234-79,0.0,160607,PSB,36832,RS
2164234-79,-1.0,114941,PROS,36763,TO
2164234-79,-1.0,178851,PODE,36896,AP
2164234-79,-1.0,67312,PSC,36833,PA
2164234-79,-1.0,74317,PSD,36834,PI
2164234-79,-1.0,160544,PMDB,36800,SP
2164234-79,-1.0,178886,DEM,36769,MA
2164234-79,-1.0,74570,PSDB,36835,BA
2164234-79,-1.0,178918,SD,36765,PE
2164234-79,-1.0,178894,PODE,36896,MG
2164234-79,-1.0,74856,DEM,36769,RJ
2164234-79,-1.0,141480,PP,36809,TO
2164234-79,-1.0,178832,PV,36851,PR
2164234-79,-1.0,141562,PMDB,36800,ES
2164234-79,0.0,178825,PT,36844,AC
2164234-79,0.0,74156,PT,36844,MG
2164234-79,-1.0,141482,PMDB,36800,MG
2164234-79,0.0,160663,PSB,36832,PR
2164234-79,-1.0,74585,PR,36814,MG
2164234-79,-1.0,74277,PSDB,36835,SP
2164234-79,-1.0,178879,SD,36765,GO
2164234-79,-1.0,178954,PMDB,36800,RO
2164234-79,-1.0,141484,PR,36814,PA
2164234-79,-1.0,73483,PP,36809,RS
2164234-79,-1.0,160510,AVANTE,36898,MG
2164234-79,-1.0,73778,PSDB,36835,PR
2164234-79,-1.0,178802,PR,36814,RJ
2164234-79,-1.0,178955,PR,36814,RO
2164234-79,0.0,74041,PT,36844,PB
2164234-79,-1.0,141487,PP,36809,MG
2164234-79,-1.0,162332,PR,36814,PR
2164234-79,0.0,74688,PT,36844,RJ
2164234-79,0.0,74784,PSOL,36839,SP
2164234-79,-1.0,166402,PR,36814,GO
2164234-79,-1.0,178826,PSL,36837,SP
2164234-79,-1.0,160633,DEM,36769,MS
2164234-79,-1.0,146788,PHS,36793,MG
2164234-79,-1.0,74460,PMDB,36800,PI
2164234-79,-1.0,195826,PR,36814,RJ
2164234-79,-1.0,76287,PSD,36834,RJ
2164234-79,-1.0,178983,PR,36814,SP
2164234-79,-1.0,179001,PMDB,36800,RS
2164234-79,-1.0,178942,PMDB,36800,RJ
