"idEvento";"uriEvento";"tituloRequerimento";"uriRequerimento"
"55730";"https://dadosabertos.camara.leg.br/api/v2/eventos/55730";"REQ 12/2019 PEC00619 => PEC 6/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2199386"
"55730";"https://dadosabertos.camara.leg.br/api/v2/eventos/55730";"REQ 114/2019 PEC00619 => PEC 6/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200033"
"55730";"https://dadosabertos.camara.leg.br/api/v2/eventos/55730";"REQ 38/2019 PEC00619 => PEC 6/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2199529"
"55730";"https://dadosabertos.camara.leg.br/api/v2/eventos/55730";"REQ 3/2019 PEC00619 => PEC 6/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2199376"
"55730";"https://dadosabertos.camara.leg.br/api/v2/eventos/55730";"REQ 76/2019 PEC00619 => PEC 6/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2199964"
"55730";"https://dadosabertos.camara.leg.br/api/v2/eventos/55730";"REQ 4/2019 PEC00619 => PEC 6/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2199378"
"55730";"https://dadosabertos.camara.leg.br/api/v2/eventos/55730";"REQ 51/2019 PEC00619 => PEC 6/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2199737"
"55730";"https://dadosabertos.camara.leg.br/api/v2/eventos/55730";"REQ 54/2019 PEC00619 => PEC 6/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2199851"
"55730";"https://dadosabertos.camara.leg.br/api/v2/eventos/55730";"REQ 61/2019 PEC00619 => PEC 6/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2199922"
"55743";"https://dadosabertos.camara.leg.br/api/v2/eventos/55743";"REQ 25/2019 CMADS";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2199732"
"55748";"https://dadosabertos.camara.leg.br/api/v2/eventos/55748";"REQ 36/2019 CPIBNDES => RCP 2/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196156"
"55748";"https://dadosabertos.camara.leg.br/api/v2/eventos/55748";"REQ 54/2019 CPIBNDES => RCP 2/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196185"
"55750";"https://dadosabertos.camara.leg.br/api/v2/eventos/55750";"REQ 28/2019 CAPADR";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195284"
"55752";"https://dadosabertos.camara.leg.br/api/v2/eventos/55752";"REQ 2/2019 CIDOSO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194532"
"55752";"https://dadosabertos.camara.leg.br/api/v2/eventos/55752";"REQ 16/2019 CMULHER";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195666"
"55755";"https://dadosabertos.camara.leg.br/api/v2/eventos/55755";"REQ 1/2019 PEC01515 => PEC 15/2015";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200649"
"55755";"https://dadosabertos.camara.leg.br/api/v2/eventos/55755";"REQ 3/2019 PEC01515 => PEC 15/2015";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200652"
"55755";"https://dadosabertos.camara.leg.br/api/v2/eventos/55755";"REQ 4/2019 PEC01515 => PEC 15/2015";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2201560"
"55755";"https://dadosabertos.camara.leg.br/api/v2/eventos/55755";"REQ 6/2019 PEC01515 => PEC 15/2015";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2202970"
"55756";"https://dadosabertos.camara.leg.br/api/v2/eventos/55756";"REQ 40/2019 CREDN";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197081"
"55756";"https://dadosabertos.camara.leg.br/api/v2/eventos/55756";"REQ 53/2019 CSPCCO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2203138"
"55756";"https://dadosabertos.camara.leg.br/api/v2/eventos/55756";"REQ 22/2019 CSPCCO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197082"
"55762";"https://dadosabertos.camara.leg.br/api/v2/eventos/55762";"REQ 22/2019 CSPCCO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197082"
"55762";"https://dadosabertos.camara.leg.br/api/v2/eventos/55762";"REQ 53/2019 CSPCCO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2203138"
"55762";"https://dadosabertos.camara.leg.br/api/v2/eventos/55762";"REQ 40/2019 CREDN";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197081"
"55763";"https://dadosabertos.camara.leg.br/api/v2/eventos/55763";"REQ 25/2019 CIDOSO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2198772"
"55768";"https://dadosabertos.camara.leg.br/api/v2/eventos/55768";"REQ 109/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2198052"
"55775";"https://dadosabertos.camara.leg.br/api/v2/eventos/55775";"REQ 21/2019 CSPCCO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196280"
"55775";"https://dadosabertos.camara.leg.br/api/v2/eventos/55775";"REQ 65/2019 CSPCCO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205097"
"55777";"https://dadosabertos.camara.leg.br/api/v2/eventos/55777";"REQ 28/2019 CSPCCO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197597"
"55779";"https://dadosabertos.camara.leg.br/api/v2/eventos/55779";"REQ 17/2019 CCULT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194981"
"55780";"https://dadosabertos.camara.leg.br/api/v2/eventos/55780";"REQ 64/2019 CSPCCO => PLP 4/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205083"
"55780";"https://dadosabertos.camara.leg.br/api/v2/eventos/55780";"REQ 52/2019 CSPCCO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2202988"
"55781";"https://dadosabertos.camara.leg.br/api/v2/eventos/55781";"REQ 52/2019 CSPCCO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2202988"
"55783";"https://dadosabertos.camara.leg.br/api/v2/eventos/55783";"REQ 32/2019 CSPCCO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2198048"
"55785";"https://dadosabertos.camara.leg.br/api/v2/eventos/55785";"REQ 18/2019 CME";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195664"
"55799";"https://dadosabertos.camara.leg.br/api/v2/eventos/55799";"REQ 26/2019 CDU";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205131"
"55805";"https://dadosabertos.camara.leg.br/api/v2/eventos/55805";"REQ 3/2019 PEC01515 => PEC 15/2015";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200652"
"55805";"https://dadosabertos.camara.leg.br/api/v2/eventos/55805";"REQ 10/2019 PEC01515 => PEC 15/2015";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2204244"
"55805";"https://dadosabertos.camara.leg.br/api/v2/eventos/55805";"REQ 4/2019 PEC01515 => PEC 15/2015";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2201560"
"55805";"https://dadosabertos.camara.leg.br/api/v2/eventos/55805";"REQ 6/2019 PEC01515 => PEC 15/2015";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2202970"
"55808";"https://dadosabertos.camara.leg.br/api/v2/eventos/55808";"REQ 3/2019 CMULHER";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194061"
"55816";"https://dadosabertos.camara.leg.br/api/v2/eventos/55816";"REQ 89/2019 CAPADR";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2204559"
"55828";"https://dadosabertos.camara.leg.br/api/v2/eventos/55828";"REQ 44/2019 CINDRA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2199949"
"55829";"https://dadosabertos.camara.leg.br/api/v2/eventos/55829";"REQ 73/2019 CINDRA => REQ 21/2019 => PL 37/2011";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2206393"
"55829";"https://dadosabertos.camara.leg.br/api/v2/eventos/55829";"REQ 21/2019 CINDRA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196170"
"55830";"https://dadosabertos.camara.leg.br/api/v2/eventos/55830";"REQ 27/2019 CPD";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2203219"
"55834";"https://dadosabertos.camara.leg.br/api/v2/eventos/55834";"REQ 2/2019 PEC39117 => PEC 391/2017";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2204018"
"55834";"https://dadosabertos.camara.leg.br/api/v2/eventos/55834";"REQ 1/2019 PEC39117 => PEC 391/2017";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2203494"
"55834";"https://dadosabertos.camara.leg.br/api/v2/eventos/55834";"REQ 5/2019 PEC39117 => PEC 391/2017";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2204919"
"55838";"https://dadosabertos.camara.leg.br/api/v2/eventos/55838";"REQ 50/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195927"
"55839";"https://dadosabertos.camara.leg.br/api/v2/eventos/55839";"REQ 89/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197267"
"55850";"https://dadosabertos.camara.leg.br/api/v2/eventos/55850";"REQ 49/2019 CPIBRUMA => RCP 1/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200145"
"55850";"https://dadosabertos.camara.leg.br/api/v2/eventos/55850";"REQ 58/2019 CPIBRUMA => RCP 1/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200169"
"55850";"https://dadosabertos.camara.leg.br/api/v2/eventos/55850";"REQ 55/2019 CPIBRUMA => RCP 1/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200162"
"55850";"https://dadosabertos.camara.leg.br/api/v2/eventos/55850";"REQ 60/2019 CPIBRUMA => RCP 1/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200173"
"55855";"https://dadosabertos.camara.leg.br/api/v2/eventos/55855";"REQ 51/2019 CVT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2199368"
"55861";"https://dadosabertos.camara.leg.br/api/v2/eventos/55861";"REQ 155/2019 CPIBNDES => RCP 2/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205059"
"55865";"https://dadosabertos.camara.leg.br/api/v2/eventos/55865";"REQ 18/2019 CSSF";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194062"
"55871";"https://dadosabertos.camara.leg.br/api/v2/eventos/55871";"REQ 98/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197366"
"55872";"https://dadosabertos.camara.leg.br/api/v2/eventos/55872";"REQ 23/2019 CPD";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200477"
"55872";"https://dadosabertos.camara.leg.br/api/v2/eventos/55872";"REQ 38/2019 CPD";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205335"
"55876";"https://dadosabertos.camara.leg.br/api/v2/eventos/55876";"REQ 16/2019 CPD";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197197"
"55881";"https://dadosabertos.camara.leg.br/api/v2/eventos/55881";"REQ 27/2019 CCTCI => PL 1591/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2198107"
"55886";"https://dadosabertos.camara.leg.br/api/v2/eventos/55886";"REQ 4/2019 CESUBCRE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2203938"
"55889";"https://dadosabertos.camara.leg.br/api/v2/eventos/55889";"REQ 54/2019 CME";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2204541"
"55896";"https://dadosabertos.camara.leg.br/api/v2/eventos/55896";"REQ 54/2019 CPIBRUMA => RCP 1/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200161"
"55896";"https://dadosabertos.camara.leg.br/api/v2/eventos/55896";"REQ 48/2019 CPIBRUMA => RCP 1/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200143"
"55896";"https://dadosabertos.camara.leg.br/api/v2/eventos/55896";"REQ 64/2019 CPIBRUMA => RCP 1/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200181"
"55920";"https://dadosabertos.camara.leg.br/api/v2/eventos/55920";"REQ 72/2019 CSSF";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196113"
"55924";"https://dadosabertos.camara.leg.br/api/v2/eventos/55924";"REQ 18/2019 CDC";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197035"
"55927";"https://dadosabertos.camara.leg.br/api/v2/eventos/55927";"REQ 64/2019 CPIBRUMA => RCP 1/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200181"
"55927";"https://dadosabertos.camara.leg.br/api/v2/eventos/55927";"REQ 48/2019 CPIBRUMA => RCP 1/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200143"
"55927";"https://dadosabertos.camara.leg.br/api/v2/eventos/55927";"REQ 54/2019 CPIBRUMA => RCP 1/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200161"
"55932";"https://dadosabertos.camara.leg.br/api/v2/eventos/55932";"REQ 108/2019 CSSF";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2199007"
"55933";"https://dadosabertos.camara.leg.br/api/v2/eventos/55933";"REQ 20/2019 CMULHER";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196405"
"55935";"https://dadosabertos.camara.leg.br/api/v2/eventos/55935";"REQ 37/2019 CDHM";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197909"
"55936";"https://dadosabertos.camara.leg.br/api/v2/eventos/55936";"REQ 75/2019 CINDRA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2206421"
"55937";"https://dadosabertos.camara.leg.br/api/v2/eventos/55937";"REQ 13/2019 CINDRA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195198"
"55938";"https://dadosabertos.camara.leg.br/api/v2/eventos/55938";"REQ 35/2019 CINDRA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2198105"
"55950";"https://dadosabertos.camara.leg.br/api/v2/eventos/55950";"REQ 30/2019 CDEICS";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2203174"
"55953";"https://dadosabertos.camara.leg.br/api/v2/eventos/55953";"REQ 47/2019 CCULT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205257"
"55958";"https://dadosabertos.camara.leg.br/api/v2/eventos/55958";"REQ 31/2019 CFFC";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2198581"
"55958";"https://dadosabertos.camara.leg.br/api/v2/eventos/55958";"REQ 20/2019 CFFC";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195175"
"55960";"https://dadosabertos.camara.leg.br/api/v2/eventos/55960";"REQ 31/2019 CESPO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2199553"
"55961";"https://dadosabertos.camara.leg.br/api/v2/eventos/55961";"REQ 17/2019 CMULHER";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196231"
"55961";"https://dadosabertos.camara.leg.br/api/v2/eventos/55961";"REQ 74/2019 CSSF";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196232"
"55964";"https://dadosabertos.camara.leg.br/api/v2/eventos/55964";"REQ 4/2019 PEC01515 => PEC 15/2015";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2201560"
"55965";"https://dadosabertos.camara.leg.br/api/v2/eventos/55965";"REQ 4/2019 PEC01515 => PEC 15/2015";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2201560"
"55965";"https://dadosabertos.camara.leg.br/api/v2/eventos/55965";"REQ 11/2019 PEC01515 => PEC 15/2015";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2204636"
"55969";"https://dadosabertos.camara.leg.br/api/v2/eventos/55969";"REQ 19/2019 CEXMEC";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2206142"
"55969";"https://dadosabertos.camara.leg.br/api/v2/eventos/55969";"REQ 2/2019 CEXMEC";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2203884"
"55971";"https://dadosabertos.camara.leg.br/api/v2/eventos/55971";"REQ 11/2019 CAPADR";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194402"
"55974";"https://dadosabertos.camara.leg.br/api/v2/eventos/55974";"REQ 61/2019 CDHM";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200885"
"55979";"https://dadosabertos.camara.leg.br/api/v2/eventos/55979";"REQ 21/2019 CMADS";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197963"
"55983";"https://dadosabertos.camara.leg.br/api/v2/eventos/55983";"REQ 8/2019 CVT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194431"
"55984";"https://dadosabertos.camara.leg.br/api/v2/eventos/55984";"REQ 89/2019 CVT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2208818"
"55984";"https://dadosabertos.camara.leg.br/api/v2/eventos/55984";"REQ 23/2019 CVT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195380"
"55985";"https://dadosabertos.camara.leg.br/api/v2/eventos/55985";"REQ 59/2019 CVT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200821"
"55992";"https://dadosabertos.camara.leg.br/api/v2/eventos/55992";"REQ 65/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196372"
"55998";"https://dadosabertos.camara.leg.br/api/v2/eventos/55998";"REQ 26/2019 CFT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197410"
"56001";"https://dadosabertos.camara.leg.br/api/v2/eventos/56001";"REQ 126/2019 CPIBNDES => RCP 2/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2203416"
"56002";"https://dadosabertos.camara.leg.br/api/v2/eventos/56002";"REQ 121/2019 CPIBNDES => RCP 2/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2199792"
"56005";"https://dadosabertos.camara.leg.br/api/v2/eventos/56005";"REQ 62/2019 CVT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2203091"
"56005";"https://dadosabertos.camara.leg.br/api/v2/eventos/56005";"REQ 97/2019 CVT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2210161"
"56006";"https://dadosabertos.camara.leg.br/api/v2/eventos/56006";"REQ 22/2019 CDEICS";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2199042"
"56010";"https://dadosabertos.camara.leg.br/api/v2/eventos/56010";"REQ 72/2019 CVT => REQ 50/2019 CVT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2206273"
"56010";"https://dadosabertos.camara.leg.br/api/v2/eventos/56010";"REQ 50/2019 CVT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2199334"
"56012";"https://dadosabertos.camara.leg.br/api/v2/eventos/56012";"REQ 32/2019 CMULHER";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2203000"
"56021";"https://dadosabertos.camara.leg.br/api/v2/eventos/56021";"REQ 12/2019 CMULHER";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194610"
"56023";"https://dadosabertos.camara.leg.br/api/v2/eventos/56023";"REQ 109/2019 CPIBRUMA => RCP 1/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205187"
"56026";"https://dadosabertos.camara.leg.br/api/v2/eventos/56026";"REQ 45/2019 CLP";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2207271"
"56031";"https://dadosabertos.camara.leg.br/api/v2/eventos/56031";"REQ 4/2019 PEC01515 => PEC 15/2015";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2201560"
"56031";"https://dadosabertos.camara.leg.br/api/v2/eventos/56031";"REQ 10/2019 PEC01515 => PEC 15/2015";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2204244"
"56033";"https://dadosabertos.camara.leg.br/api/v2/eventos/56033";"REQ 4/2019 CEXMEC";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2203887"
"56036";"https://dadosabertos.camara.leg.br/api/v2/eventos/56036";"REQ 1/2019 GTAMBIEN";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2207275"
"56037";"https://dadosabertos.camara.leg.br/api/v2/eventos/56037";"REQ 24/2019 CFFC";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195655"
"56037";"https://dadosabertos.camara.leg.br/api/v2/eventos/56037";"REQ 47/2019 CFFC";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2204023"
"56041";"https://dadosabertos.camara.leg.br/api/v2/eventos/56041";"REQ 20/2019 CMADS";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197633"
"56054";"https://dadosabertos.camara.leg.br/api/v2/eventos/56054";"REQ 1/2019 GTAMBIEN";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2207275"
"56056";"https://dadosabertos.camara.leg.br/api/v2/eventos/56056";"REQ 56/2019 CTASP";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2207262"
"56056";"https://dadosabertos.camara.leg.br/api/v2/eventos/56056";"REQ 80/2019 CDHM";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2207787"
"56058";"https://dadosabertos.camara.leg.br/api/v2/eventos/56058";"REQ 1/2019 GTAMBIEN";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2207275"
"56062";"https://dadosabertos.camara.leg.br/api/v2/eventos/56062";"REQ 173/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205368"
"56062";"https://dadosabertos.camara.leg.br/api/v2/eventos/56062";"REQ 175/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2206186"
"56062";"https://dadosabertos.camara.leg.br/api/v2/eventos/56062";"REQ 171/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205288"
"56062";"https://dadosabertos.camara.leg.br/api/v2/eventos/56062";"REQ 172/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205366"
"56065";"https://dadosabertos.camara.leg.br/api/v2/eventos/56065";"REQ 154/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2204048"
"56066";"https://dadosabertos.camara.leg.br/api/v2/eventos/56066";"REQ 19/2019 CPD";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2199169"
"56066";"https://dadosabertos.camara.leg.br/api/v2/eventos/56066";"REQ 41/2019 CPD";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2207124"
"56067";"https://dadosabertos.camara.leg.br/api/v2/eventos/56067";"REQ 43/2019 CDHM";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2198841"
"56067";"https://dadosabertos.camara.leg.br/api/v2/eventos/56067";"REQ 51/2019 CTASP";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205098"
"56067";"https://dadosabertos.camara.leg.br/api/v2/eventos/56067";"REQ 21/2019 CLP";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2198976"
"56067";"https://dadosabertos.camara.leg.br/api/v2/eventos/56067";"REQ 32/2019 CCULT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2198688"
"56067";"https://dadosabertos.camara.leg.br/api/v2/eventos/56067";"REQ 35/2019 CIDOSO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2203199"
"56067";"https://dadosabertos.camara.leg.br/api/v2/eventos/56067";"REQ 28/2019 CMULHER";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2199995"
"56067";"https://dadosabertos.camara.leg.br/api/v2/eventos/56067";"REQ 105/2019 CSSF";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2198886"
"56067";"https://dadosabertos.camara.leg.br/api/v2/eventos/56067";"REQ 117/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2198884"
"56068";"https://dadosabertos.camara.leg.br/api/v2/eventos/56068";"REQ 28/2019 CFT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2198097"
"56075";"https://dadosabertos.camara.leg.br/api/v2/eventos/56075";"REQ 135/2019 CPIBNDES => RCP 2/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2203878"
"56076";"https://dadosabertos.camara.leg.br/api/v2/eventos/56076";"REQ 46/2019 CCULT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205233"
"56082";"https://dadosabertos.camara.leg.br/api/v2/eventos/56082";"REQ 28/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194485"
"56094";"https://dadosabertos.camara.leg.br/api/v2/eventos/56094";"REQ 77/2019 CAPADR";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200337"
"56097";"https://dadosabertos.camara.leg.br/api/v2/eventos/56097";"REQ 26/2019 CDHM";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196349"
"56098";"https://dadosabertos.camara.leg.br/api/v2/eventos/56098";"REQ 113/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2198692"
"56099";"https://dadosabertos.camara.leg.br/api/v2/eventos/56099";"REQ 73/2019 CCTCI";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2208409"
"56100";"https://dadosabertos.camara.leg.br/api/v2/eventos/56100";"REQ 45/2019 CMADS";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2203678"
"56113";"https://dadosabertos.camara.leg.br/api/v2/eventos/56113";"REQ 1/2019 GTAMBIEN";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2207275"
"56115";"https://dadosabertos.camara.leg.br/api/v2/eventos/56115";"REQ 99/2019 CAPADR";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2207414"
"56117";"https://dadosabertos.camara.leg.br/api/v2/eventos/56117";"REQ 138/2019 CPIBNDES => RCP 2/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2204170"
"56118";"https://dadosabertos.camara.leg.br/api/v2/eventos/56118";"REQ 136/2019 CSSF";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200718"
"56120";"https://dadosabertos.camara.leg.br/api/v2/eventos/56120";"REQ 40/2019 CCULT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2204194"
"56121";"https://dadosabertos.camara.leg.br/api/v2/eventos/56121";"REQ 1/2019 CPD";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194083"
"56122";"https://dadosabertos.camara.leg.br/api/v2/eventos/56122";"REQ 55/2019 CSSF";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195187"
"56123";"https://dadosabertos.camara.leg.br/api/v2/eventos/56123";"REQ 1114/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197173"
"56123";"https://dadosabertos.camara.leg.br/api/v2/eventos/56123";"REQ 133/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200235"
"56123";"https://dadosabertos.camara.leg.br/api/v2/eventos/56123";"REQ 142/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200780"
"56123";"https://dadosabertos.camara.leg.br/api/v2/eventos/56123";"REQ 123/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2199839"
"56123";"https://dadosabertos.camara.leg.br/api/v2/eventos/56123";"REQ 129/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200098"
"56123";"https://dadosabertos.camara.leg.br/api/v2/eventos/56123";"REQ 150/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2203236"
"56123";"https://dadosabertos.camara.leg.br/api/v2/eventos/56123";"REQ 167/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205168"
