"idEvento";"uriEvento";"idOrgao";"uriOrgao";"siglaOrgao"
"54479";"https://dadosabertos.camara.leg.br/api/v2/eventos/54479";"111";"https://dadosabertos.camara.leg.br/api/v2/orgaos/111";"CN"
"54469";"https://dadosabertos.camara.leg.br/api/v2/eventos/54469";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54473";"https://dadosabertos.camara.leg.br/api/v2/eventos/54473";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54485";"https://dadosabertos.camara.leg.br/api/v2/eventos/54485";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54486";"https://dadosabertos.camara.leg.br/api/v2/eventos/54486";"100950";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100950";"EVENTOS"
"54487";"https://dadosabertos.camara.leg.br/api/v2/eventos/54487";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54491";"https://dadosabertos.camara.leg.br/api/v2/eventos/54491";"100950";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100950";"EVENTOS"
"54489";"https://dadosabertos.camara.leg.br/api/v2/eventos/54489";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54500";"https://dadosabertos.camara.leg.br/api/v2/eventos/54500";"100950";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100950";"EVENTOS"
"54502";"https://dadosabertos.camara.leg.br/api/v2/eventos/54502";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54505";"https://dadosabertos.camara.leg.br/api/v2/eventos/54505";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54503";"https://dadosabertos.camara.leg.br/api/v2/eventos/54503";"537239";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537239";"SEMULHER"
"54506";"https://dadosabertos.camara.leg.br/api/v2/eventos/54506";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54510";"https://dadosabertos.camara.leg.br/api/v2/eventos/54510";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54508";"https://dadosabertos.camara.leg.br/api/v2/eventos/54508";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54512";"https://dadosabertos.camara.leg.br/api/v2/eventos/54512";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54531";"https://dadosabertos.camara.leg.br/api/v2/eventos/54531";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54583";"https://dadosabertos.camara.leg.br/api/v2/eventos/54583";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54586";"https://dadosabertos.camara.leg.br/api/v2/eventos/54586";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54587";"https://dadosabertos.camara.leg.br/api/v2/eventos/54587";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54588";"https://dadosabertos.camara.leg.br/api/v2/eventos/54588";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54589";"https://dadosabertos.camara.leg.br/api/v2/eventos/54589";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54618";"https://dadosabertos.camara.leg.br/api/v2/eventos/54618";"100950";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100950";"EVENTOS"
"54627";"https://dadosabertos.camara.leg.br/api/v2/eventos/54627";"100950";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100950";"EVENTOS"
"54625";"https://dadosabertos.camara.leg.br/api/v2/eventos/54625";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54646";"https://dadosabertos.camara.leg.br/api/v2/eventos/54646";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54647";"https://dadosabertos.camara.leg.br/api/v2/eventos/54647";"538446";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538446";"BANCRJ"
"54650";"https://dadosabertos.camara.leg.br/api/v2/eventos/54650";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54652";"https://dadosabertos.camara.leg.br/api/v2/eventos/54652";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54649";"https://dadosabertos.camara.leg.br/api/v2/eventos/54649";"100950";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100950";"EVENTOS"
"54662";"https://dadosabertos.camara.leg.br/api/v2/eventos/54662";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54668";"https://dadosabertos.camara.leg.br/api/v2/eventos/54668";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54669";"https://dadosabertos.camara.leg.br/api/v2/eventos/54669";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54699";"https://dadosabertos.camara.leg.br/api/v2/eventos/54699";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54700";"https://dadosabertos.camara.leg.br/api/v2/eventos/54700";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54717";"https://dadosabertos.camara.leg.br/api/v2/eventos/54717";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54718";"https://dadosabertos.camara.leg.br/api/v2/eventos/54718";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54727";"https://dadosabertos.camara.leg.br/api/v2/eventos/54727";"100950";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100950";"EVENTOS"
"54736";"https://dadosabertos.camara.leg.br/api/v2/eventos/54736";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54745";"https://dadosabertos.camara.leg.br/api/v2/eventos/54745";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54746";"https://dadosabertos.camara.leg.br/api/v2/eventos/54746";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54758";"https://dadosabertos.camara.leg.br/api/v2/eventos/54758";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54772";"https://dadosabertos.camara.leg.br/api/v2/eventos/54772";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54773";"https://dadosabertos.camara.leg.br/api/v2/eventos/54773";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54771";"https://dadosabertos.camara.leg.br/api/v2/eventos/54771";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54799";"https://dadosabertos.camara.leg.br/api/v2/eventos/54799";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54796";"https://dadosabertos.camara.leg.br/api/v2/eventos/54796";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54797";"https://dadosabertos.camara.leg.br/api/v2/eventos/54797";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54801";"https://dadosabertos.camara.leg.br/api/v2/eventos/54801";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54809";"https://dadosabertos.camara.leg.br/api/v2/eventos/54809";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54829";"https://dadosabertos.camara.leg.br/api/v2/eventos/54829";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54832";"https://dadosabertos.camara.leg.br/api/v2/eventos/54832";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54793";"https://dadosabertos.camara.leg.br/api/v2/eventos/54793";"537239";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537239";"SEMULHER"
"54833";"https://dadosabertos.camara.leg.br/api/v2/eventos/54833";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54846";"https://dadosabertos.camara.leg.br/api/v2/eventos/54846";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54844";"https://dadosabertos.camara.leg.br/api/v2/eventos/54844";"100950";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100950";"EVENTOS"
"54848";"https://dadosabertos.camara.leg.br/api/v2/eventos/54848";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54849";"https://dadosabertos.camara.leg.br/api/v2/eventos/54849";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54872";"https://dadosabertos.camara.leg.br/api/v2/eventos/54872";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54877";"https://dadosabertos.camara.leg.br/api/v2/eventos/54877";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54879";"https://dadosabertos.camara.leg.br/api/v2/eventos/54879";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54878";"https://dadosabertos.camara.leg.br/api/v2/eventos/54878";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54891";"https://dadosabertos.camara.leg.br/api/v2/eventos/54891";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54906";"https://dadosabertos.camara.leg.br/api/v2/eventos/54906";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54912";"https://dadosabertos.camara.leg.br/api/v2/eventos/54912";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54914";"https://dadosabertos.camara.leg.br/api/v2/eventos/54914";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54933";"https://dadosabertos.camara.leg.br/api/v2/eventos/54933";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54814";"https://dadosabertos.camara.leg.br/api/v2/eventos/54814";"2016";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2016";"CVT"
"54923";"https://dadosabertos.camara.leg.br/api/v2/eventos/54923";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54956";"https://dadosabertos.camara.leg.br/api/v2/eventos/54956";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54958";"https://dadosabertos.camara.leg.br/api/v2/eventos/54958";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54959";"https://dadosabertos.camara.leg.br/api/v2/eventos/54959";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54960";"https://dadosabertos.camara.leg.br/api/v2/eventos/54960";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54980";"https://dadosabertos.camara.leg.br/api/v2/eventos/54980";"111";"https://dadosabertos.camara.leg.br/api/v2/orgaos/111";"CN"
"54989";"https://dadosabertos.camara.leg.br/api/v2/eventos/54989";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55010";"https://dadosabertos.camara.leg.br/api/v2/eventos/55010";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55022";"https://dadosabertos.camara.leg.br/api/v2/eventos/55022";"100950";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100950";"EVENTOS"
"54902";"https://dadosabertos.camara.leg.br/api/v2/eventos/54902";"2016";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2016";"CVT"
"55011";"https://dadosabertos.camara.leg.br/api/v2/eventos/55011";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55030";"https://dadosabertos.camara.leg.br/api/v2/eventos/55030";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54815";"https://dadosabertos.camara.leg.br/api/v2/eventos/54815";"2016";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2016";"CVT"
"54953";"https://dadosabertos.camara.leg.br/api/v2/eventos/54953";"2007";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2007";"CDHM"
"55040";"https://dadosabertos.camara.leg.br/api/v2/eventos/55040";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55071";"https://dadosabertos.camara.leg.br/api/v2/eventos/55071";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55072";"https://dadosabertos.camara.leg.br/api/v2/eventos/55072";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55033";"https://dadosabertos.camara.leg.br/api/v2/eventos/55033";"538478";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538478";"CEXBELEM"
"55034";"https://dadosabertos.camara.leg.br/api/v2/eventos/55034";"538478";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538478";"CEXBELEM"
"55090";"https://dadosabertos.camara.leg.br/api/v2/eventos/55090";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54943";"https://dadosabertos.camara.leg.br/api/v2/eventos/54943";"2006";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2006";"CDU"
"55091";"https://dadosabertos.camara.leg.br/api/v2/eventos/55091";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55092";"https://dadosabertos.camara.leg.br/api/v2/eventos/55092";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55100";"https://dadosabertos.camara.leg.br/api/v2/eventos/55100";"2009";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"CE"
"55127";"https://dadosabertos.camara.leg.br/api/v2/eventos/55127";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55128";"https://dadosabertos.camara.leg.br/api/v2/eventos/55128";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55114";"https://dadosabertos.camara.leg.br/api/v2/eventos/55114";"538521";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538521";"SUBESPE"
"55126";"https://dadosabertos.camara.leg.br/api/v2/eventos/55126";"538421";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538421";"CESUBCRE"
"55150";"https://dadosabertos.camara.leg.br/api/v2/eventos/55150";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55145";"https://dadosabertos.camara.leg.br/api/v2/eventos/55145";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55146";"https://dadosabertos.camara.leg.br/api/v2/eventos/55146";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55166";"https://dadosabertos.camara.leg.br/api/v2/eventos/55166";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55167";"https://dadosabertos.camara.leg.br/api/v2/eventos/55167";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55181";"https://dadosabertos.camara.leg.br/api/v2/eventos/55181";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54991";"https://dadosabertos.camara.leg.br/api/v2/eventos/54991";"2009";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"CE"
"55182";"https://dadosabertos.camara.leg.br/api/v2/eventos/55182";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55185";"https://dadosabertos.camara.leg.br/api/v2/eventos/55185";"538545";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538545";"SUBRETRI"
"55096";"https://dadosabertos.camara.leg.br/api/v2/eventos/55096";"537239";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537239";"SEMULHER"
"55194";"https://dadosabertos.camara.leg.br/api/v2/eventos/55194";"538524";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538524";"SUBPREV"
"55157";"https://dadosabertos.camara.leg.br/api/v2/eventos/55157";"2009";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"CE"
"55165";"https://dadosabertos.camara.leg.br/api/v2/eventos/55165";"100950";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100950";"EVENTOS"
"55204";"https://dadosabertos.camara.leg.br/api/v2/eventos/55204";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55118";"https://dadosabertos.camara.leg.br/api/v2/eventos/55118";"2010";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT"
"55054";"https://dadosabertos.camara.leg.br/api/v2/eventos/55054";"2007";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2007";"CDHM"
"55205";"https://dadosabertos.camara.leg.br/api/v2/eventos/55205";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55236";"https://dadosabertos.camara.leg.br/api/v2/eventos/55236";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55237";"https://dadosabertos.camara.leg.br/api/v2/eventos/55237";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55134";"https://dadosabertos.camara.leg.br/api/v2/eventos/55134";"2007";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2007";"CDHM"
"55156";"https://dadosabertos.camara.leg.br/api/v2/eventos/55156";"6174";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6174";"CMADS"
"55238";"https://dadosabertos.camara.leg.br/api/v2/eventos/55238";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55259";"https://dadosabertos.camara.leg.br/api/v2/eventos/55259";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55282";"https://dadosabertos.camara.leg.br/api/v2/eventos/55282";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55283";"https://dadosabertos.camara.leg.br/api/v2/eventos/55283";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55296";"https://dadosabertos.camara.leg.br/api/v2/eventos/55296";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55303";"https://dadosabertos.camara.leg.br/api/v2/eventos/55303";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55344";"https://dadosabertos.camara.leg.br/api/v2/eventos/55344";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55250";"https://dadosabertos.camara.leg.br/api/v2/eventos/55250";"538526";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538526";"SUBPNE"
"55355";"https://dadosabertos.camara.leg.br/api/v2/eventos/55355";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55382";"https://dadosabertos.camara.leg.br/api/v2/eventos/55382";"538521";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538521";"SUBESPE"
"55407";"https://dadosabertos.camara.leg.br/api/v2/eventos/55407";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55401";"https://dadosabertos.camara.leg.br/api/v2/eventos/55401";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55159";"https://dadosabertos.camara.leg.br/api/v2/eventos/55159";"2016";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2016";"CVT"
"55402";"https://dadosabertos.camara.leg.br/api/v2/eventos/55402";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55410";"https://dadosabertos.camara.leg.br/api/v2/eventos/55410";"5971";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5971";"COETICA"
"55408";"https://dadosabertos.camara.leg.br/api/v2/eventos/55408";"538332";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538332";"CEXBRUMA"
"55437";"https://dadosabertos.camara.leg.br/api/v2/eventos/55437";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55438";"https://dadosabertos.camara.leg.br/api/v2/eventos/55438";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55008";"https://dadosabertos.camara.leg.br/api/v2/eventos/55008";"2009";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"CE"
"55270";"https://dadosabertos.camara.leg.br/api/v2/eventos/55270";"2007";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2007";"CDHM"
"55447";"https://dadosabertos.camara.leg.br/api/v2/eventos/55447";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55487";"https://dadosabertos.camara.leg.br/api/v2/eventos/55487";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"54841";"https://dadosabertos.camara.leg.br/api/v2/eventos/54841";"2016";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2016";"CVT"
"55455";"https://dadosabertos.camara.leg.br/api/v2/eventos/55455";"2007";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2007";"CDHM"
"55497";"https://dadosabertos.camara.leg.br/api/v2/eventos/55497";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55225";"https://dadosabertos.camara.leg.br/api/v2/eventos/55225";"2016";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2016";"CVT"
"55321";"https://dadosabertos.camara.leg.br/api/v2/eventos/55321";"2010";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT"
"55498";"https://dadosabertos.camara.leg.br/api/v2/eventos/55498";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55517";"https://dadosabertos.camara.leg.br/api/v2/eventos/55517";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55528";"https://dadosabertos.camara.leg.br/api/v2/eventos/55528";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55162";"https://dadosabertos.camara.leg.br/api/v2/eventos/55162";"2016";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2016";"CVT"
"55529";"https://dadosabertos.camara.leg.br/api/v2/eventos/55529";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55348";"https://dadosabertos.camara.leg.br/api/v2/eventos/55348";"2007";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2007";"CDHM"
"55530";"https://dadosabertos.camara.leg.br/api/v2/eventos/55530";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55506";"https://dadosabertos.camara.leg.br/api/v2/eventos/55506";"5971";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5971";"COETICA"
"55252";"https://dadosabertos.camara.leg.br/api/v2/eventos/55252";"538524";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538524";"SUBPREV"
"55560";"https://dadosabertos.camara.leg.br/api/v2/eventos/55560";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55564";"https://dadosabertos.camara.leg.br/api/v2/eventos/55564";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55585";"https://dadosabertos.camara.leg.br/api/v2/eventos/55585";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55476";"https://dadosabertos.camara.leg.br/api/v2/eventos/55476";"5438";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5438";"CLP"
"55626";"https://dadosabertos.camara.leg.br/api/v2/eventos/55626";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55311";"https://dadosabertos.camara.leg.br/api/v2/eventos/55311";"2009";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"CE"
"55570";"https://dadosabertos.camara.leg.br/api/v2/eventos/55570";"538591";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538591";"SUBENBIO"
"55627";"https://dadosabertos.camara.leg.br/api/v2/eventos/55627";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55462";"https://dadosabertos.camara.leg.br/api/v2/eventos/55462";"537871";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537871";"CIDOSO"
"55527";"https://dadosabertos.camara.leg.br/api/v2/eventos/55527";"2007";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2007";"CDHM"
"55648";"https://dadosabertos.camara.leg.br/api/v2/eventos/55648";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55101";"https://dadosabertos.camara.leg.br/api/v2/eventos/55101";"2016";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2016";"CVT"
"55637";"https://dadosabertos.camara.leg.br/api/v2/eventos/55637";"100950";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100950";"EVENTOS"
"55651";"https://dadosabertos.camara.leg.br/api/v2/eventos/55651";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55649";"https://dadosabertos.camara.leg.br/api/v2/eventos/55649";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55650";"https://dadosabertos.camara.leg.br/api/v2/eventos/55650";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55330";"https://dadosabertos.camara.leg.br/api/v2/eventos/55330";"2007";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2007";"CDHM"
"55674";"https://dadosabertos.camara.leg.br/api/v2/eventos/55674";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55680";"https://dadosabertos.camara.leg.br/api/v2/eventos/55680";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55698";"https://dadosabertos.camara.leg.br/api/v2/eventos/55698";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55711";"https://dadosabertos.camara.leg.br/api/v2/eventos/55711";"111";"https://dadosabertos.camara.leg.br/api/v2/orgaos/111";"CN"
"55704";"https://dadosabertos.camara.leg.br/api/v2/eventos/55704";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55721";"https://dadosabertos.camara.leg.br/api/v2/eventos/55721";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55722";"https://dadosabertos.camara.leg.br/api/v2/eventos/55722";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55758";"https://dadosabertos.camara.leg.br/api/v2/eventos/55758";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55545";"https://dadosabertos.camara.leg.br/api/v2/eventos/55545";"2007";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2007";"CDHM"
"55464";"https://dadosabertos.camara.leg.br/api/v2/eventos/55464";"2016";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2016";"CVT"
"55759";"https://dadosabertos.camara.leg.br/api/v2/eventos/55759";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55253";"https://dadosabertos.camara.leg.br/api/v2/eventos/55253";"2016";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2016";"CVT"
"55693";"https://dadosabertos.camara.leg.br/api/v2/eventos/55693";"2010";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT"
"55760";"https://dadosabertos.camara.leg.br/api/v2/eventos/55760";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN"
"55632";"https://dadosabertos.camara.leg.br/api/v2/eventos/55632";"2007";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2007";"CDHM"
"55636";"https://dadosabertos.camara.leg.br/api/v2/eventos/55636";"538421";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538421";"CESUBCRE"
